id,anyo,ejercicio,numero,tema,subtema,tipo,dificultad,pregunta,opcion_A,opcion_B,opcion_C,opcion_D,respuesta_correcta,fuente
2023-E1-061,2023,1,61,2,Asamblea de Madrid,comunidad_madrid,baja,Señala la respuesta incorrecta. La Asamblea legislativa de la Comunidad de Madrid:,Representa al pueblo de Madrid,Ejerce la potestad ejecutiva de la Comunidad,"Aprueba y controla el Presupuesto de la Comunidad, impulsa, orienta y controla la acción del Gobierno","Ejerce las demás competencias que le atribuyen la Constitución, el presente Estatuto y el resto del ordenamiento jurídico",B,2023_Cuestionario1.CAM.pdf
2023-E1-062,2023,1,62,6,Procedimiento administrativo,procedimiento_administrativo,baja,"Si el informe debiera ser emitido por una Administración Pública distinta de la que tramita el
procedimiento en orden a expresar el punto de vista correspondiente a sus competencias
respectivas, y transcurriera el plazo sin que se hubiera emitido dicho informe:",Se podrán proseguir las actuaciones,Se suspenderá el procedimiento,Se podrá proseguir con las actuaciones cuando el informe sea preceptivo,Se podrá ampliar el plazo para emitir el informe hasta 5 días más,A,2023_Cuestionario1.CAM.pdf
2023-E1-063,2023,1,63,11,Cotización,seguridad_social,media,"Conforme al art. 19.2 del Real Decreto Legislativo 8/2015, de 30 de octubre, las bases de
cotización a la Seguridad Social, en cada uno de sus regímenes, tendrán los siguientes topes:",Como tope mínimo las cuantías fijadas para cada año por la correspondiente Ley de Presupuesto Generales del Estado,"Como tope máximo las cuantías del salario mínimo interprofesional vigente en cada momento, incrementadas en un sexto","Tendrán como tope máximo las cuantías fijadas para cada año por la correspondiente Ley de Presupuestos General del Estado y como tope mínimo las cuantías del salario mínimo interprofesional vigente en cada momento, incrementadas en un sexto, salvo disposición expresa en contrario",Ninguna es correcta,C,2023_Cuestionario1.CAM.pdf
2023-E1-064,2023,1,64,13,Igualdad entre mujeres y hombres,igualdad,media,"La Ley 3/2016, de 22 de julio, según su artículo 11 nos habla de acción positiva y nos dice que:","La Comunidad de Madrid promoverá acciones formativas, divulgativas y, en general, acciones positivas que posibiliten la plena inclusión y participación de todos los ámbitos de la sociedad civil. Todo ello sin perjuicio de que otras normas de rango autonómico establezcan condiciones más favorables","Las Administraciones públicas madrileñas, en todos y cada uno de los casos en que participen, obrarán teniendo en cuenta que las personas deben ser tratadas de acuerdo con la identidad de género sentida",La Comunidad de Madrid adoptará medidas de acción positiva e impulsarán políticas de fomento de la igualdad de trato en las relaciones entre las personas,"Al objeto de hacer efectivas las disposiciones contenidas en esta Ley, la Comunidad de Madrid elaborará los indicadores que permitan el conocimiento de las causas y efectos de la discriminación",B,2023_Cuestionario1.CAM.pdf
2023-E1-065,2023,1,65,8,Derecho de acceso a la información pública,transparencia,baja,"¿Cómo se denomina el Título II de la Ley 19/2013, de 9 de diciembre, de transparencia, acceso a
la información pública y buen gobierno?",Régimen general,Consejo de Transparencia y Buen Gobierno,Buen Gobierno,Transparencia de la actividad pública,C,2023_Cuestionario1.CAM.pdf
2023-E2-001,2023,2,1,20,Correo electrónico,ofimatica,baja,"En Outlook 2016, ¿en qué Pestaña de la Cinta de opciones se encuentra el comando Nuevo
mensaje de correo electrónico?",Enviar y recibir,Inicio,Carpeta,Vista,B,2023_Cuestionario2.CAM.pdf
2023-E2-002,2023,2,2,17,Gestión de documentos Word,ofimatica,baja,"En Word 2016, ¿es posible recuperar la versión de Autoguardado del documento?","Sí, desde los comandos del grupo Cambios en la pestaña Revisar de la cinta de opciones","Sí, desde Administrar documento en pestaña Archivo y opción Información","Sí, desde Inspeccionar documento en pestaña Archivo y opción Información","Sí, desde los comandos del grupo Mostrar en la pestaña Vista de la cinta de opciones",B,2023_Cuestionario2.CAM.pdf
2023-E2-003,2023,2,3,16,Explorador de archivos,ofimatica,baja,¿Cómo se llama la carpeta que Windows 10 crea para cada usuario del ordenador?,Descargas,Documentos,Carpeta personal,Imágenes,C,2023_Cuestionario2.CAM.pdf
2023-E2-004,2023,2,4,18,"Libros, hojas y celdas",ofimatica,baja,"La organización Horizontal del cuadro de diálogo Organizar ventanas del grupo Ventanas en la
pestaña Vista de Excel 2016, ¿qué organización genera?",Organiza en horizontal las ventanas de Excel abiertas,Organiza en horizontal las Hojas del Libro abierto,Esa organización no existe en Excel 2016,Divide en dos y en horizontal la Hoja del Libro abierto,A,2023_Cuestionario2.CAM.pdf
2023-E2-005,2023,2,5,20,Correo electrónico,ofimatica,baja,¿Qué se entiende por Conversación en Outlook 2016?,Una Conversación es la agrupación de los mensajes que tienen el mismo remitente,Una Conversación es la agrupación de los mensajes que tienen el mismo destinatario,Una Conversación es la agrupación de los mensajes que tienen la misma fecha de envío,Una Conversación es la agrupación de los mensajes que tienen el mismo asunto,D,2023_Cuestionario2.CAM.pdf
2023-E2-006,2023,2,6,20,Correo electrónico,ofimatica,baja,¿Qué es un Campo en una Tabla de Access 2016?,Un Campo es una Consulta a una Base de Datos,Un Campo es un metadato con la información del creador de la Base de datos,"Un Campo representa una información específica de la tabla como nombre, apellidos o dirección de correo electrónico",Los Campos no existen en las Tablas de Access,C,2023_Cuestionario2.CAM.pdf
2023-E2-007,2023,2,7,17,Búsqueda Word,ofimatica,baja,"En Word 2016, ¿qué carácter comodín, de los siguientes, excluye los caracteres incluidos entre
los corchetes?","Signo de admiración de cierre ""!""","Signo de interrogante de cierre ""?""","Asterisco ""*""","Guión medio ""-""",A,2023_Cuestionario2.CAM.pdf
2023-E2-008,2023,2,8,21,Navegación web y protocolos,ofimatica,baja,"En un navegador web, ¿qué se entiende por Marcadores?",Es el historial de navegación donde se registran los sitios web que se han visitado,Es la utilidad del navegador que nos permite guardar aquellas direcciones de páginas web que consideramos de interés para que podamos acceder a ellas de forma rápida,Es un link que permite ir a otra página web o a otra zona dentro de la misma página web que se está visitando,"Es la utilidad del navegador que permite monitorizar las descargas, administrar los ficheros que se están descargando y los ya descargados",B,2023_Cuestionario2.CAM.pdf
2023-E2-009,2023,2,9,21,Navegación web y protocolos,ofimatica,baja,¿Qué es ARPANET?,Un sistema operativo similar a MSDOS y anterior a Windows que utilizaba la consola de texto en lugar de un entorno gráfico,Es un tipo de red centrada en el usuario que cubre un espacio limitado y que utiliza el protocolo WIFI,Una red de carácter militar creada como medio de comunicación entre instituciones y uno de los orígenes del actual internet,Es un dispositivo de seguridad para redes informáticas similar a un Firewall,C,2023_Cuestionario2.CAM.pdf
2023-E2-010,2023,2,10,19,Access y Power BI,ofimatica,baja,"¿Cuántas Bases de datos se pueden abrir, al mismo tiempo, en una única instancia de Access
2016?",Tantas como soporte la memoria del ordenador,Una,Tres,Cuatro,B,2023_Cuestionario2.CAM.pdf
2023-E2-011,2023,2,11,16,Explorador de archivos,ofimatica,baja,"En Windows 10, ¿por qué se recomienda quitar de forma segura una memoria usb externa
conectada al ordenador?",En Windows 10 no existe tal recomendación,Para que el usuario no se olvide que tiene conectada una unidad externa en el ordenador,Para evitar la pérdida de datos,Para evitar que la unidad conectada se sobrecaliente,C,2023_Cuestionario2.CAM.pdf
2023-E2-012,2023,2,12,18,Fórmulas y funciones Excel,ofimatica,baja,"¿Qué Función de Excel 2016 devuelve, de una cadena de texto, un número especificado de
caracteres por la derecha?","strR(texto,[núm_de_caracteres])","strR(núm_de_caracteres,texto)","DERECHA(núm_de_caracteres,texto)","DERECHA(texto,[núm_de_caracteres])",D,2023_Cuestionario2.CAM.pdf
2023-E2-013,2023,2,13,19,Tablas Access,ofimatica,baja,"En Access 2016, un Campo Autonumeración se usa:",Los Campos Autonumeración no existen en Access,Para proporcionar un valor único que asegure que cada registro sea único,Para dar formato a las fechas,Para crear números aleatorios con o sin repetición.,B,2023_Cuestionario2.CAM.pdf
2023-E2-014,2023,2,14,21,Navegación web y protocolos,ofimatica,media,¿Cuál es la diferencia entre el protocolo FTP y SFTP?,Ninguna,La principal diferencia entre FTP y SFTP es que SFTP usa un canal seguro para transferir archivos mientras que el FTP no lo hace,"Fueron creados por distintos desarrolladores, pero son iguales","La única diferencia radica en que FTP necesita para la identificación un nombre de usuario y password, mientras que SFTP utiliza, además, un segundo factor de autenticación como un código enviado por sms o correo electrónico",B,2023_Cuestionario2.CAM.pdf
2023-E2-015,2023,2,15,20,Correo electrónico,ofimatica,baja,"Las marcas de Seguimiento en Outlook 2026, ¿a qué mensajes de correo electrónico se
pueden aplicar?",Tanto a los que se envían como a los que se reciben,Solo a los que se envían,Solo a los que se reciben,Solo a los que se reciben como copia,A,2023_Cuestionario2.CAM.pdf
2023-E2-016,2023,2,16,19,Tablas Access,ofimatica,baja,"En Access 2016, Formato, Título, Máscara de entrada y Valor predeterminado, son:",Algunas de las Propiedades que definen el Campo de una Tabla,Dependencias de un objeto incrustado en una Tabla de una Base de datos,Esos conceptos no existen en Access,Algunas de las propiedades e información personal de un archivo de Access,A,2023_Cuestionario2.CAM.pdf
2023-E2-017,2023,2,17,16,Explorador de archivos,ofimatica,baja,"En Windows 10, al trabajar con el explorador de archivos y solicitar una agrupación de los
archivos de una carpeta, por ejemplo, por tipo, ¿qué significa el número entre paréntesis que
aparece al lado del nombre de cada grupo?",Representa el número de orden del grupo,Representa el número de archivos del grupo,Representa el número de archivos del grupo que por su condición están en más de un grupo,Representa al número de aplicaciones que pueden abrir los archivos de cada grupo,B,2023_Cuestionario2.CAM.pdf
2023-E2-018,2023,2,18,18,Fórmulas y funciones Excel,ofimatica,baja,Indique cuál de las siguientes Fórmulas de Excel 2016 es correcta en cuanto a su sintaxis:,=SI(A1=A2 Y A4=A3;C1+D1;C4-B4),"=SI(Y(A1=A2,A4=A3),C1+D1,C4-B4)",=SI(Y(A1=A2;A4=A3);C1+D1;C4-B4),"=SI(A1=A2 Y A4=A3,C1+D1,C4-B4)",C,2023_Cuestionario2.CAM.pdf
2023-E2-019,2023,2,19,16,Explorador de archivos,ofimatica,baja,"En Windows 10, al trabajar con el explorador de archivos respecto a los nombres de archivos,
¿qué se entiende por la extensión de un archivo?",Suelen ser tres o cuatro caracteres al final del nombre del archivo y después de un punto que indican qué aplicación ha creado el archivo o puede abrirlo,Suelen ser tres o cuatro caracteres al final del nombre del archivo y después de un punto que indican qué usuario ha creado el archivo,Suelen ser tres o cuatro caracteres al final del nombre del archivo y después de un punto que indican qué permisos debe tener un usuario para poder abrirlo,En Windows 10 no existe ese concepto.,A,2023_Cuestionario2.CAM.pdf
2023-E2-020,2023,2,20,17,Gestión de documentos Word,ofimatica,baja,"En Word 2016, ¿cómo se añaden Propiedades o Metadatos personalizados al documento?","Las propiedades del documento ofrecen información detallada sobre un archivo como el título, el nombre del autor, el asunto, etc. pero no es posible añadir propiedades personalizadas más allá de las que ofrece Word",Añadir propiedades personalizadas solo es posible en otras versiones de Word,"Desde la pestaña Archivo, opción Información, desplegando Propiedades y seleccionando Propiedades avanzadas","Desde Archivo, opción Inspeccionar documento y seleccionando Propiedades personalizadas",C,2023_Cuestionario2.CAM.pdf
2023-E2-021,2023,2,21,17,Gestión de documentos Word,ofimatica,baja,"En Word 2016, indique de las siguientes opciones, cuál permite Insertar un documento en otro:",Comando Cuadro de texto del grupo Texto en la pestaña Insertar,Comando Objeto del grupo Texto en la pestaña Insertar,Word 2016 no permite insertar un documento en otro,Comando Referencia cruzada del grupo Vínculos en la pestaña Insertar,B,2023_Cuestionario2.CAM.pdf
2023-E2-022,2023,2,22,21,Navegación web y protocolos,ofimatica,baja,La navegación web en modo incógnito es:,"Un modo de visualización donde la página principal, la barra de herramientas, los ajustes y algunas otras páginas tendrán un tono oscuro",La forma de activar en el navegador las advertencias sobre sitios que no son seguros,La navegación segura que rastrea y analiza la web para descubrir sitios potencialmente dañinos,Una función de privacidad disponible en algunos navegadores web,D,2023_Cuestionario2.CAM.pdf
2023-E2-023,2023,2,23,19,Access y Power BI,ofimatica,baja,¿Qué extensión tiene un archivo predeterminado de Access 2016?,xlsx,accdb,oddb,dbaccs,B,2023_Cuestionario2.CAM.pdf
2023-E2-024,2023,2,24,21,Navegación web y protocolos,ofimatica,baja,"¿Qué sucede cuando se está redactando un mensaje y se utiliza el comando Adjuntar archivo
en el Grupo Incluir en la Pestaña Mensaje de la Cinta de opciones de Outlook 2016?",Se abre el navegador web,Se abre un panel que pregunta si estamos seguros de querer adjuntar un archivo,Se abre el antivirus instalado en el equipo para analizar el archivo adjunto,Aparece una lista con los últimos documentos utilizados y la opción de abrir el Explorador de archivos,D,2023_Cuestionario2.CAM.pdf
2023-E2-025,2023,2,25,16,Explorador de archivos,ofimatica,baja,"En Windows 10, ¿qué es compartir una carpeta?",Hacer que ocupe menos espacio,Hacer que su contenido sea accesible a otros usuarios de la red,Hacer que su contenido sea de solo lectura,Ocultar la carpeta a otros usuarios,B,2023_Cuestionario2.CAM.pdf
2023-E2-026,2023,2,26,18,"Libros, hojas y celdas",ofimatica,baja,"En Excel 2016, ¿cómo se denomina al archivo que contiene una o más hojas de cálculo?",Una Celda,Una Fórmula,Un Libro,Una Vista.,C,2023_Cuestionario2.CAM.pdf
2023-E2-027,2023,2,27,17,Gestión de documentos Word,ofimatica,media,"En Word 2016, ¿qué diferencia existe entre Lista con Viñeta y Lista Numerada?",Ninguna,"Las Listas con Viñetas se utilizan exclusivamente en la definición de Índices de temas, mientras que las Listas Numeradas pueden utilizarse a lo largo del documento para organizar la información de manera más clara","En las Listas con Viñetas, cada párrafo comienza con un símbolo o pequeña imagen como un punto, un cuadrado, etc.; en las Listas Numeradas, cada párrafo comienza con una expresión que puede incluir un número o letra","Las Listas con Viñetas no se pueden configurar, Word las tiene ya predefinidas para facilitar su uso. Las Listas Numeradas, sin embargo, permiten ser configuradas por el usuario y así definir sangrías, tipo de numeración, etc",C,2023_Cuestionario2.CAM.pdf
2023-E2-028,2023,2,28,20,Correo electrónico,ofimatica,media,"¿Qué diferencia hay entre Responder y Reenviar un mensaje de correo electrónico en Outlook
2016?",Responder no incluye los datos adjuntos y Reenviar sí,Reenviar no incluye los datos adjuntos y Responder sí,No hay diferencia entre Responder y Reenviar,Reenviar no permite incluir nuevo texto en el cuerpo del mensaje y Responder sí,A,2023_Cuestionario2.CAM.pdf
2023-E2-029,2023,2,29,18,"Libros, hojas y celdas",ofimatica,baja,¿Qué es un Hipervínculo en Excel 2016?,No existen Hipervínculos en Excel 2016,"Es un acceso directo que salta, por ejemplo, a otra ubicación del libro actual, a un documento almacenado en un servidor de red, un intranet o Internet",Es una celda que contiene una fórmula,Se llama Hipervínculo a las celdas ocultas de una Hoja,B,2023_Cuestionario2.CAM.pdf
2023-E2-030,2023,2,30,21,Navegación web y protocolos,ofimatica,baja,¿Cuál de los siguientes no es un navegador Web?,Opera,Browzar,Brave,Rust,D,2023_Cuestionario2.CAM.pdf
2023-E2-031,2023,2,31,17,Gestión de documentos Word,ofimatica,baja,"En Word 2016, ¿cómo se denominan las partes del documento que poseen un formato
específico, por ejemplo, un distinto formato de página, un distinto encabezado o pie de página,
etc.?",Secciones,Salto de página,Encolumnado,Orientación de página,A,2023_Cuestionario2.CAM.pdf
2023-E2-032,2023,2,32,21,Navegación web y protocolos,ofimatica,baja,"Sobre el protocolo HTTPS, indique cuál de las siguientes afirmaciones es falsa:",El protocolo de transferencia de hipertexto seguro (HTTPS) es la versión segura de HTTP,HTTPS asegura las comunicaciones mediante el cifrado de las mismas,El protocolo HTTPS sólo es reconocido por el navegador Firefox o Chrome,"Para preparar un servidor web que acepte conexiones HTTPS, el administrador debe crear un certificado de clave pública para el servidor web.",C,2023_Cuestionario2.CAM.pdf
2023-E2-033,2023,2,33,16,Explorador de archivos,ofimatica,baja,"En Windows 10, ¿qué ocurre al intentar abrir un archivo que no está asociado a ninguna
aplicación?",Esa situación no puede darse en Windows 10 dado que todo archivo debe tener asociada una aplicación con la que poder abrirse o crearse,Por defecto el archivo se abriría en el bloc de notas de Windows,"Windows muestra el cuadro de diálogo ¿Cómo quieres abrir este archivo?, para seleccionar la aplicación con la que abrir el archivo","No pasaría nada, simplemente el archivo no se abre",C,2023_Cuestionario2.CAM.pdf
2023-E2-034,2023,2,34,20,Correo electrónico,ofimatica,baja,"En Outlook 2016, ¿qué significa CCO en un correo electrónico?",Con copia,Con copia oculta,Con conversación asociada,Envío sin copia,B,2023_Cuestionario2.CAM.pdf
2023-E2-035,2023,2,35,18,"Libros, hojas y celdas",ofimatica,baja,"En Excel 2016, ¿qué significa un pequeño triángulo rojo en la esquina superior derecha de la
Celda?",Alerta que la Celda contiene una Fórmula incorrectamente definida,Avisa de la existencia de un Comentario o Nota en la Celda,Indica que la Celda contiene un Vínculo,Alerta de un error gramatical en la Celda.,B,2023_Cuestionario2.CAM.pdf
2025-E1-001,2025,1,1,,Comparación de matrices,psicotecnico_atencion,alta,"AT_3102_1
¿Cuántos grupos de 3 números son diferentes entre la Matriz A y la
Matriz B?",8,10,6,7,A,2025_Cuestionario1.CAM.pdf
2025-E1-002,2025,1,2,,Comparación de matrices,psicotecnico_atencion,alta,"AT_3102_2
¿Cuántos grupos de tres números en la Matriz A empiezan por un
número par?",34,31,29,27,B,2025_Cuestionario1.CAM.pdf
2025-E1-003,2025,1,3,,Razonamiento verbal lógico,psicotecnico_logico,media,"RV_2002_1
¿Qué proveedor tiene los precios más bajos?",Alfa,Beta,Gamma,Delta,D,2025_Cuestionario1.CAM.pdf
2025-E1-004,2025,1,4,,Razonamiento verbal lógico,psicotecnico_logico,media,"RV_2002_2
¿Qué proveedor tiene el plazo de entrega más corto?",Alfa,Beta,Gamma,Delta,D,2025_Cuestionario1.CAM.pdf
2025-E1-005,2025,1,5,,Razonamiento verbal lógico,psicotecnico_logico,media,"RV_2002_3
¿Qué proveedor puede suministrar mayor volumen mensual?",Alfa,Beta,Gamma,Delta,C,2025_Cuestionario1.CAM.pdf
2025-E1-006,2025,1,6,,Razonamiento verbal lógico,psicotecnico_logico,media,"RV_2002_4
¿Qué proveedor tiene precios más altos que Alfa pero más bajos que Gamma?
A B C D
Alfa Beta Gamma No se puede determinar",[ver PDF original],[ver PDF original],[ver PDF original],[ver PDF original],B,2025_Cuestionario1.CAM.pdf
2025-E1-007,2025,1,7,,Razonamiento verbal lógico,psicotecnico_logico,media,"RV_2002_5
¿Qué proveedor cumple que tiene mayor capacidad de suministro que Beta pero menor que
Gamma?",Alfa,Beta,Gamma,Delta,A,2025_Cuestionario1.CAM.pdf
2025-E1-008,2025,1,8,,Razonamiento numérico,psicotecnico_numerico,media,"RN_2006
En un archivo se digitalizan expedientes. El equipo A digitaliza 180 expedientes/día y el equipo B
digitaliza 120 expedientes/día. Si A trabaja 3 días y B trabaja 5 días, ¿cuántos expedientes se digitalizan
en total?",900,960,1.140,1.200,C,2025_Cuestionario1.CAM.pdf
2025-E1-009,2025,1,9,,Razonamiento numérico,psicotecnico_numerico,media,"RN_2003
Doce gestores de cobro recaudan 2.448.000 € al año (todos recaudan lo mismo). ¿Cuánto recaudarán
3 gestores en 2 meses?
A B C D
102.000 € 122.400 € 153.000 € Ninguna es correcta",[ver PDF original],[ver PDF original],[ver PDF original],[ver PDF original],A,2025_Cuestionario1.CAM.pdf
2025-E1-010,2025,1,10,,Razonamiento numérico,psicotecnico_numerico,media,"RN_2005
El departamento de compras necesita repartir 1.250 unidades en paquetes iguales. Si se quiere que
el número de paquetes sea el doble del número de unidades por paquete, ¿cuántas unidades
contiene cada paquete?",18,25,30,42,B,2025_Cuestionario1.CAM.pdf
2025-E1-011,2025,1,11,,Razonamiento numérico,psicotecnico_numerico,media,"RN_2009
Un ayuntamiento tramita licencias. El tiempo medio por licencia se reduce de 25 min a 20 min
gracias a un nuevo procedimiento. Si se tramitan 180 licencias, ¿cuánto tiempo total se ahorra?
A B C D
12 horas 15 horas 18 horas 20 horas
como su distribución, difusión o comunicación pública por cualquier medio o en cualquier forma, salvo persona o entidad autorizada a tal efecto.
A continuación encontrarás una serie de preguntas relacionadas con números y operaciones
matemáticas. Cada pregunta plantea un problema o una relación numérica que debes analizar para
encontrar la respuesta correcta.
Lee cada enunciado con atención y selecciona la alternativa que consideres correcta entre las
opciones propuestas (A, B, C o D)",[ver PDF original],[ver PDF original],[ver PDF original],[ver PDF original],B,2025_Cuestionario1.CAM.pdf
2025-E1-012,2025,1,12,,Razonamiento numérico,psicotecnico_numerico,media,"RN_1003 A B C D
Si 5 cuadernos cuestan 12 €, ¿cuánto costarán 8
cuadernos al mismo precio unitario? 16 € 18 € 19,2 € 21 €",[ver PDF original],[ver PDF original],[ver PDF original],[ver PDF original],C,2025_Cuestionario1.CAM.pdf
2025-E1-013,2025,1,13,,Razonamiento numérico,psicotecnico_numerico,media,"RN_1007 A B C D
Un coche recorre 180 km en 3 horas.
¿Cuántos kilómetros recorrerá en 5 horas manteniendo
250 km 270 km 300 km 320 km
la misma velocidad?",[ver PDF original],[ver PDF original],[ver PDF original],[ver PDF original],C,2025_Cuestionario1.CAM.pdf
2025-E1-014,2025,1,14,,Razonamiento numérico,psicotecnico_numerico,media,"RN_1011
¿Qué número continúa la serie?
4  6 12 14 28 30 ",32,56,58,60,D,2025_Cuestionario1.CAM.pdf
2025-E1-015,2025,1,15,,Razonamiento numérico,psicotecnico_numerico,media,"RN_1014
¿Qué número falta?
25 28 30 32
(4, 16) → 20
(5, 25) →","(3,",9),→,12,C,2025_Cuestionario1.CAM.pdf
2025-E1-016,2025,1,16,,Razonamiento abstracto,psicotecnico_logico,alta,RZ_1112 A B C D,[ver PDF original],[ver PDF original],[ver PDF original],[ver PDF original],A,2025_Cuestionario1.CAM.pdf
2025-E1-017,2025,1,17,,Razonamiento abstracto,psicotecnico_logico,alta,RZ_1005 A B C D,[ver PDF original],[ver PDF original],[ver PDF original],[ver PDF original],D,2025_Cuestionario1.CAM.pdf
2025-E1-018,2025,1,18,,Razonamiento abstracto,psicotecnico_logico,alta,RZ_1107 A B C D,[ver PDF original],[ver PDF original],[ver PDF original],[ver PDF original],D,2025_Cuestionario1.CAM.pdf
2025-E1-019,2025,1,19,,Razonamiento abstracto,psicotecnico_logico,alta,RZ_1109 A B C D,[ver PDF original],[ver PDF original],[ver PDF original],[ver PDF original],B,2025_Cuestionario1.CAM.pdf
2025-E1-020,2025,1,20,,Razonamiento abstracto,psicotecnico_logico,alta,"RZ_1113 A B C D
como su distribución, difusión o comunicación pública por cualquier medio o en cualquier forma, salvo persona o entidad autorizada a tal efecto.
A continuación se presenta una relación de personas y los servicios municipales que han solicitado durante el
año. La información aparece distribuida en dos listados. Cada fila indica una persona y uno de los servicios que
ha solicitado, por lo que una misma persona puede aparecer varias veces si ha solicitado más de un servicio.
Utilizando la información de ambos listados, deberá calcular el importe que debe abonar de acuerdo con las
tablas de tarifas anuales y descuentos aplicables según el número total de servicios.
Tenga en cuenta que:
• El importe base depende del número total de servicios solicitados por cada persona.
• El descuento correspondiente se aplica sobre el importe total indicado en la tabla.
• Para responder a las preguntas deberá localizar la información en los listados, agrupar las solicitudes
por persona y realizar los cálculos necesarios.
A partir de estos datos, responda a las preguntas siguientes seleccionando la alternativa correcta (A, B, C o D)
en cada caso.
Solicitudes de servicios I Solicitudes de servicios II
Apellidos, nombre a Servicio Apellidos, nombre a Servicio
García López, Marta Escuela de música Ruiz Pérez, Antonio Escuela de música
Ruiz Pérez, Antonio Piscina municipal Torres Sánchez, Laura Piscina municipal
Torres Sánchez, Laura Biblioteca premium Martín Díaz, Carlos Escuela de idiomas
Martín Díaz, Carlos Gimnasio municipal García López, Marta Taller de empleo
García López, Marta Piscina municipal Pérez Molina, Raúl Gimnasio municipal
Pérez Molina, Raúl Escuela de música Sánchez Romero, Eva Biblioteca premium
Sánchez Romero, Eva Taller de empleo López Gómez, Ana Piscina municipal
Ruiz Pérez, Antonio Gimnasio municipal Ruiz Pérez, Antonio Taller de empleo
Torres Sánchez, Laura Escuela de idiomas Torres Sánchez, Laura Gimnasio municipal
Martín Díaz, Carlos Piscina municipal Martín Díaz, Carlos Biblioteca premium
López Gómez, Ana Biblioteca premium Pérez Molina, Raúl Escuela de idiomas
Pérez Molina, Raúl Piscina municipal Sánchez Romero, Eva Piscina municipal
Sánchez Romero, Eva Escuela de música López Gómez, Ana Gimnasio municipal
García López, Marta Gimnasio municipal Ruiz Pérez, Antonio Escuela de música
López Gómez, Ana Escuela de idiomas Torres Sánchez, Laura Piscina municipal
a Nota: Los nombres y apellidos que aparecen en los listados han sido generados de forma aleatoria con fines exclusivamente
ilustrativos para la elaboración de este ejercicio. Cualquier coincidencia con personas reales es puramente casual y no implica
referencia alguna a individuos concretos.
Tarifas anuales Descuentos aplicables
Número de servicios Importe Número de servicios Descuento b
1 servicio 120 € 2 servicios 10 €
2 servicios 210 € 3 servicios 20 €
3 servicios 300 € 4 servicios 35 €
4 servicios 380 € 5 servicios 60 €
b Nota: El descuento se aplica sobre el importe
5 servicios 450 €
total correspondiente al número de servicios
contratados",[ver PDF original],[ver PDF original],[ver PDF original],[ver PDF original],C,2025_Cuestionario1.CAM.pdf
2025-E1-021,2025,1,21,,Tablas de datos y cálculo administrativo,psicotecnico_atencion,alta,"RCA_1003.1
¿Cuántos servicios ha solicitado en total García López, Marta?",3,4,5,6,B,2025_Cuestionario1.CAM.pdf
2025-E1-022,2025,1,22,,Tablas de datos y cálculo administrativo,psicotecnico_atencion,alta,"RCA_1003.2
¿Cuál es el importe final que debe abonar Ruiz Pérez, Antonio?
A B C D
280 € 290 € 300 € 390 €",[ver PDF original],[ver PDF original],[ver PDF original],[ver PDF original],D,2025_Cuestionario1.CAM.pdf
2025-E1-023,2025,1,23,,Tablas de datos y cálculo administrativo,psicotecnico_atencion,alta,"RCA_1003.3
¿Qué ciudadano/a debe abonar exactamente 280 € tras aplicar el descuento correspondiente?
A B C D
Martín Díaz, Carlos Torres Sánchez, Laura Ningún ciudadano Sánchez Romero, Eva",[ver PDF original],[ver PDF original],[ver PDF original],[ver PDF original],C,2025_Cuestionario1.CAM.pdf
2025-E1-024,2025,1,24,,Tablas de datos y cálculo administrativo,psicotecnico_atencion,alta,"RCA_1003.4
¿Cuántos ciudadanos han solicitado exactamente cuatro servicios?",1,2,5,8,C,2025_Cuestionario1.CAM.pdf
2025-E1-025,2025,1,25,,Tablas de datos y cálculo administrativo,psicotecnico_atencion,alta,"RCA_1003.5
¿Cuál es la diferencia entre el importe final abonado por López Gómez, Ana y Pérez Molina, Raúl?
A B C D
0€ 10 € 20 € 35 €
A continuación se presentan varios grupos de cuatro palabras. En cada grupo, tres de ellas guardan
una relación entre sí (por ejemplo, pertenecen a la misma categoría, tienen un significado similar o
comparten alguna característica común), mientras que una palabra no guarda esa misma relación.
Su tarea consiste en identificar la palabra (A, B, C o D) que no pertenece al grupo o que no comparte
la relación principal con las demás.
Lea atentamente las cuatro palabras de cada pregunta antes de responder. En algunos casos, varias
palabras pueden parecer relacionadas, pero solo una de ellas se diferencia claramente de las otras
tres",[ver PDF original],[ver PDF original],[ver PDF original],[ver PDF original],A,2025_Cuestionario1.CAM.pdf
2025-E1-026,2025,1,26,,Razonamiento verbal,psicotecnico_verbal,baja,RV_1101,Prudente,Cauto,Sensato,Temerario,D,2025_Cuestionario1.CAM.pdf
2025-E1-027,2025,1,27,,Razonamiento verbal,psicotecnico_verbal,baja,RV_1108,Clarinete,Trompeta,Violín,Saxofón,C,2025_Cuestionario1.CAM.pdf
2025-E1-028,2025,1,28,,Razonamiento verbal,psicotecnico_verbal,baja,RV_1103,Novela,Ensayo,Diccionario,Poema,C,2025_Cuestionario1.CAM.pdf
2025-E1-029,2025,1,29,,Razonamiento verbal,psicotecnico_verbal,baja,RV_1104,Democracia,Monarquía,República,Parlamento,D,2025_Cuestionario1.CAM.pdf
